startingAirport,destinationAirport,baseFare,totalFare,seatsRemaining,segmentsAirlineName,segmentsDurationInSeconds,segmentsDistance
LGA,MIA,413.02,458.6,2,American Airlines,12000,1104
LGA,MIA,497.67,549.6,2,American Airlines,11520,1104
LGA,MIA,497.67,549.6,2,JetBlue Airways,11520,1104
LGA,MIA,561.86,618.6,5,Delta,11520,1104
LGA,ORD,141.4,166.61,7,American Airlines,9660,720
LGA,ORD,141.4,166.61,7,JetBlue Airways,9660,720
LGA,ORD,141.4,166.61,7,American Airlines,9840,720
LGA,ORD,141.4,166.61,7,JetBlue Airways,9840,720
LGA,ORD,141.4,166.61,7,JetBlue Airways,9900,720
LGA,ORD,141.4,166.61,7,American Airlines,9900,720
LGA,ORD,169.3,196.6,7,JetBlue Airways,9660,720
LGA,ORD,169.3,196.6,7,American Airlines,9660,720
LGA,ORD,169.3,196.6,7,American Airlines,9780,720
LGA,ORD,169.3,196.6,7,JetBlue Airways,9780,720
LGA,ORD,169.3,196.6,7,American Airlines,9840,720
LGA,ORD,169.3,196.6,7,JetBlue Airways,9840,720
LGA,ORD,199.07,228.6,1,United,10260,720
LGA,ORD,199.07,228.6,1,United,11040,720
LGA,ORD,217.67,248.6,4,Delta,9960,720
LGA,ORD,217.67,248.6,6,Delta,10440,720
LGA,ORD,217.67,248.6,5,Delta,10560,720
LGA,ORD,217.67,248.6,1,Delta,10620,720
LGA,ORD,217.67,248.6,2,Delta,10740,720
LGA,ORD,226.98,258.6,7,American Airlines,9420,720
LGA,ORD,226.98,258.6,7,JetBlue Airways,9420,720
LGA,ORD,226.98,258.6,3,American Airlines,9720,720
LGA,ORD,226.98,258.6,3,JetBlue Airways,9720,720
LGA,ORD,226.98,258.6,3,United,9780,720
LGA,ORD,226.98,258.6,1,United,9840,720
LGA,ORD,226.98,258.6,7,JetBlue Airways,9960,720
LGA,ORD,226.98,258.6,7,American Airlines,9960,720
LGA,ORD,226.98,258.6,2,American Airlines,10020,720
LGA,ORD,226.98,258.6,2,JetBlue Airways,10020,720
LGA,ORD,226.98,258.6,3,JetBlue Airways,10020,720
LGA,ORD,226.98,258.6,3,American Airlines,10020,720
LGA,ORD,226.98,258.6,1,United,10080,720
LGA,ORD,264.19,298.6,2,United,9300,720
LGA,ORD,264.19,298.6,2,United,9300,720
LGA,ORD,264.19,298.6,2,United,9840,720
LGA,ORD,264.19,298.6,1,United,10260,720
LGA,ORD,292.09,328.6,9,Delta,10500,720
LGA,ORD,320,358.6,2,United,9780,720
LGA,ORD,320,358.6,2,United,10800,720
LGA,ORD,375.81,418.6,2,JetBlue Airways,9660,720
LGA,ORD,375.81,418.6,2,American Airlines,9660,720
LGA,ORD,375.81,418.6,1,JetBlue Airways,9900,720
LGA,ORD,375.81,418.6,1,American Airlines,9900,720
MIA,ATL,171.16,198.6,1,American Airlines,7680,596
MIA,ATL,282.79,318.6,2,American Airlines,7380,596
MIA,ATL,282.79,318.6,1,American Airlines,8160,596
MIA,ATL,292.09,328.6,1,Delta,7020,596
MIA,ATL,315.71,353.99,4,Frontier Airlines,7200,596
MIA,ATL,385.12,428.6,1,Delta,6960,596
MIA,ATL,385.12,428.6,4,Delta,7080,596
MIA,ATL,385.12,428.6,2,Delta,7080,596
MIA,ATL,385.12,428.6,3,Delta,7200,596
MIA,ATL,385.12,428.6,2,Delta,7380,596
MIA,ATL,636.28,698.6,1,Delta,7080,596
MIA,ATL,636.28,698.6,1,Delta,7320,596
MIA,BOS,72.92,92.99,4,Frontier Airlines,12180,1260
MIA,BOS,138.6,163.6,7,JetBlue Airways,11820,1260
MIA,BOS,138.6,163.6,7,American Airlines,12060,1260
MIA,BOS,138.6,163.6,7,JetBlue Airways,12060,1260
MIA,BOS,138.6,163.6,7,American Airlines,12540,1260
MIA,BOS,138.6,163.6,7,JetBlue Airways,12540,1260
MIA,BOS,301.4,338.61,2,JetBlue Airways,11820,1260
MIA,BOS,301.4,338.61,2,American Airlines,11820,1260
MIA,BOS,338.6,378.6,2,Delta,11700,1260
MIA,BOS,375.81,418.6,3,American Airlines,12300,1260
MIA,BOS,533.95,588.6,1,American Airlines,11820,1260
MIA,BOS,887.44,968.6,1,JetBlue Airways,11820,1260
MIA,BOS,887.44,968.6,1,American Airlines,12120,1260
MIA,CLT,479.07,529.6,1,American Airlines,7920,652
MIA,CLT,1067.91,1162.6,1,American Airlines,7980,652
MIA,DEN,232.92,264.99,4,Frontier Airlines,16740,1716
MIA,DEN,322.79,361.6,6,United,15600,1716
MIA,DEN,322.79,361.6,6,American Airlines,16260,1716
MIA,DEN,322.79,361.6,7,American Airlines,16380,1716
MIA,DFW,262.33,296.61,5,American Airlines,12120,1115
MIA,DFW,262.33,296.61,7,American Airlines,12300,1115
MIA,DFW,262.33,296.61,7,American Airlines,12780,1115
MIA,DFW,976.74,1064.6,1,American Airlines,12180,1115
MIA,DTW,262.33,296.61,7,American Airlines,11520,1153
MIA,DTW,262.33,296.61,7,American Airlines,12000,1153
MIA,DTW,338.6,378.6,2,Delta,10920,1153
MIA,DTW,580.47,638.61,1,Delta,10620,1153
MIA,EWR,217.67,248.6,3,JetBlue Airways,10920,1104
MIA,EWR,217.67,248.6,3,American Airlines,10920,1104
MIA,EWR,231.63,263.6,7,JetBlue Airways,10500,1104
MIA,EWR,301.1,338.28,7,JetBlue Airways,10980,1104
MIA,EWR,301.4,338.61,1,United,10980,1104
MIA,EWR,301.4,338.61,2,United,11280,1104
MIA,EWR,347.91,388.6,2,United,11220,1104
MIA,EWR,422.33,468.61,1,United,10980,1104
MIA,EWR,626.98,688.6,1,United,10920,1104
MIA,EWR,626.98,688.6,1,United,10980,1104
MIA,JFK,172.09,199.6,7,JetBlue Airways,10440,1104
MIA,JFK,172.09,199.6,7,JetBlue Airways,10980,1104
MIA,JFK,172.09,199.6,4,JetBlue Airways,11280,1104
MIA,JFK,172.09,199.6,4,American Airlines,11280,1104
MIA,JFK,172.09,199.6,2,Delta,11520,1104
MIA,JFK,172.09,199.6,7,JetBlue Airways,12540,1104
MIA,JFK,172.09,199.6,7,American Airlines,12540,1104
MIA,JFK,213.95,244.6,4,JetBlue Airways,11280,1104
MIA,JFK,213.95,244.6,4,American Airlines,11280,1104
MIA,JFK,219.53,250.6,7,JetBlue Airways,10920,1104
MIA,JFK,245.58,278.6,6,Delta,10800,1104
MIA,JFK,413.02,458.6,1,American Airlines,11280,1104
MIA,JFK,413.02,458.6,1,JetBlue Airways,11280,1104
MIA,JFK,413.02,458.6,9,Delta,11340,1104
MIA,JFK,413.02,458.6,1,American Airlines,11520,1104
MIA,JFK,413.02,458.6,1,JetBlue Airways,11520,1104
MIA,JFK,468.83,518.59,4,JetBlue Airways,10320,1104
MIA,JFK,561.86,618.6,2,Delta,11160,1104
MIA,JFK,772.09,844.6,2,American Airlines,10860,1104
MIA,JFK,1106.05,1203.6,2,JetBlue Airways,10860,1104
MIA,LAX,157.21,183.6,7,JetBlue Airways,21000,2339
MIA,LAX,222.33,253.61,1,American Airlines,21360,2339
MIA,LAX,296.74,333.6,2,American Airlines,21300,2339
MIA,LAX,296.74,333.6,1,American Airlines,21360,2339
MIA,LAX,417.67,463.6,3,JetBlue Airways,21060,2339
MIA,LAX,445.58,493.6,1,American Airlines,21120,2339
MIA,LAX,1216.74,1322.6,1,American Airlines,20340,2339
MIA,LGA,213.95,244.6,7,American Airlines,11040,1104
MIA,LGA,213.95,244.6,7,JetBlue Airways,11040,1104
MIA,LGA,245.58,278.6,3,Delta,10920,1104
MIA,LGA,245.58,278.6,6,Delta,11160,1104
MIA,LGA,273.49,308.6,1,JetBlue Airways,10680,1104
MIA,LGA,273.49,308.6,1,American Airlines,10680,1104
MIA,LGA,273.49,308.6,4,American Airlines,10860,1104
MIA,LGA,273.49,308.6,4,JetBlue Airways,10860,1104
MIA,LGA,329.3,368.6,1,Delta,10680,1104
MIA,LGA,329.3,368.6,2,Delta,10740,1104
MIA,LGA,332.09,371.6,1,American Airlines,10740,1104
MIA,LGA,332.09,371.6,1,JetBlue Airways,10740,1104
MIA,LGA,413.02,458.6,2,American Airlines,10560,1104
MIA,LGA,413.02,458.6,2,JetBlue Airways,10560,1104
MIA,LGA,413.02,458.6,1,American Airlines,11400,1104
MIA,LGA,413.02,458.6,1,JetBlue Airways,11400,1104
MIA,LGA,413.02,458.6,2,American Airlines,11580,1104
MIA,LGA,497.67,549.6,2,JetBlue Airways,10680,1104
MIA,LGA,497.67,549.6,2,American Airlines,10680,1104
MIA,ORD,310.7,348.6,4,United,12480,1192
MIA,ORD,357.21,398.6,2,United,12180,1192
MIA,ORD,357.21,398.6,3,United,12540,1192
MIA,ORD,357.21,398.6,2,American Airlines,13140,1192
MIA,ORD,515.35,568.6,1,American Airlines,13140,1192
MIA,ORD,636.28,698.6,1,American Airlines,12420,1192
MIA,ORD,636.28,698.6,2,American Airlines,12900,1192
MIA,PHL,380.47,423.61,1,American Airlines,11040,1016
MIA,SFO,268.84,303.6,1,American Airlines,23400,2582
MIA,SFO,506.05,558.6,2,United,22860,2582
MIA,SFO,583.26,641.61,5,American Airlines,22800,2582
OAK,DEN,101.75,123.98,4,Frontier Airlines,8880,943
OAK,LAX,143.26,168.61,1,Delta,4920,338
OAK,LAX,143.26,168.61,2,Delta,5100,338
OAK,LAX,143.26,168.61,5,Delta,5100,338
ORD,ATL,117.21,140.6,1,American Airlines,6900,600
ORD,ATL,117.21,140.6,9,United,7020,600
ORD,ATL,117.21,140.6,7,American Airlines,7200,600
ORD,ATL,117.21,140.6,9,United,7200,600
ORD,ATL,117.21,140.6,7,American Airlines,7500,600
ORD,ATL,152.56,178.6,1,United,7440,600
ORD,ATL,152.56,178.6,1,United,7560,600
ORD,ATL,163.72,190.6,2,Delta,7080,600
ORD,ATL,163.72,190.6,4,Delta,7140,600
ORD,ATL,189.77,218.6,2,Delta,6540,600
ORD,ATL,273.49,308.6,2,Delta,6840,600
ORD,BOS,63.26,82.61,9,United,7980,862
ORD,BOS,63.26,82.61,9,United,8100,862
ORD,BOS,63.26,82.61,9,United,8400,862
ORD,BOS,63.26,82.61,9,United,8640,862
ORD,BOS,63.26,82.61,9,United,8760,862
ORD,BOS,77.21,97.6,7,American Airlines,7920,862
ORD,BOS,77.21,97.6,7,JetBlue Airways,7920,862
ORD,BOS,77.21,97.6,7,American Airlines,8280,862
ORD,BOS,77.21,97.6,7,American Airlines,8280,862
ORD,BOS,77.21,97.6,7,JetBlue Airways,8280,862
ORD,BOS,77.21,97.6,7,JetBlue Airways,8280,862
ORD,BOS,77.21,97.6,7,American Airlines,8340,862
ORD,BOS,77.21,97.6,7,JetBlue Airways,8340,862
ORD,BOS,77.21,97.6,7,American Airlines,8340,862
ORD,BOS,77.21,97.6,7,JetBlue Airways,8340,862
ORD,BOS,77.21,97.6,1,JetBlue Airways,8460,862
ORD,BOS,77.21,97.6,1,American Airlines,8460,862
ORD,BOS,77.21,97.6,7,American Airlines,8520,862
ORD,BOS,77.21,97.6,7,JetBlue Airways,8520,862
ORD,BOS,77.21,97.6,7,JetBlue Airways,8640,862
ORD,BOS,77.21,97.6,7,American Airlines,8640,862
ORD,BOS,77.21,97.6,7,American Airlines,8640,862
ORD,BOS,77.21,97.6,7,JetBlue Airways,8640,862
ORD,BOS,77.21,97.6,7,JetBlue Airways,8700,862
ORD,BOS,77.21,97.6,7,American Airlines,8700,862
ORD,BOS,96.74,118.6,7,JetBlue Airways,8580,862
ORD,BOS,140,165.1,7,American Airlines,8580,862
ORD,BOS,161.86,188.6,4,Delta,8400,862
ORD,CLT,174.88,202.6,6,American Airlines,6900,592
ORD,CLT,174.88,202.6,7,American Airlines,6960,592
ORD,CLT,174.88,202.6,7,American Airlines,6960,592
ORD,CLT,174.88,202.6,7,American Airlines,7080,592
ORD,CLT,174.88,202.6,7,American Airlines,7320,592
ORD,CLT,174.88,202.6,7,American Airlines,7560,592
ORD,CLT,174.88,202.6,3,United,7920,592
ORD,CLT,174.88,202.6,3,United,7920,592
ORD,CLT,246.51,279.6,1,American Airlines,7080,592
ORD,DEN,191.05,219.98,4,Frontier Airlines,10080,903
ORD,DEN,213.95,244.6,3,United,9180,903
ORD,DEN,213.95,244.6,7,American Airlines,9480,903
ORD,DEN,213.95,244.6,9,United,9540,903
ORD,DEN,213.95,244.6,7,American Airlines,9600,903
ORD,DEN,213.95,244.6,3,United,9660,903
ORD,DEN,213.95,244.6,7,American Airlines,9660,903
ORD,DEN,213.95,244.6,3,United,9720,903
ORD,DEN,213.95,244.6,3,United,9900,903
ORD,DEN,213.95,244.6,1,United,9900,903
ORD,DEN,213.95,244.6,3,United,9960,903
ORD,DEN,450.23,498.6,1,United,9660,903
ORD,DEN,552.56,608.6,1,United,9840,903
ORD,DFW,213.95,244.6,7,American Airlines,8940,799
ORD,DFW,213.95,244.6,9,United,9000,799
ORD,DFW,213.95,244.6,7,American Airlines,9060,799
ORD,DFW,213.95,244.6,7,American Airlines,9060,799
ORD,DFW,213.95,244.6,7,American Airlines,9060,799
ORD,DFW,213.95,244.6,7,American Airlines,9120,799
ORD,DFW,213.95,244.6,7,American Airlines,9120,799
ORD,DFW,213.95,244.6,7,American Airlines,9120,799
ORD,DFW,213.95,244.6,5,American Airlines,9180,799
ORD,DFW,213.95,244.6,7,American Airlines,9240,799
ORD,DFW,213.95,244.6,9,United,9420,799
ORD,DFW,213.95,244.6,8,United,9540,799
ORD,DFW,213.95,244.6,2,United,9720,799
ORD,DFW,213.95,244.6,4,United,10020,799
ORD,DFW,305.12,342.6,7,American Airlines,8940,799
ORD,DTW,155.35,181.6,9,Delta,4680,240
ORD,DTW,155.35,181.6,7,Delta,4680,240
ORD,DTW,155.35,181.6,9,United,4860,240
ORD,DTW,155.35,181.6,9,Delta,4920,240
ORD,DTW,155.35,181.6,9,Delta,4980,240
ORD,DTW,155.35,181.6,9,United,4980,240
ORD,DTW,155.35,181.6,9,Delta,5100,240
ORD,DTW,155.35,181.6,7,American Airlines,5160,240
ORD,DTW,155.35,181.6,9,United,5220,240
ORD,DTW,155.35,181.6,8,United,5220,240
ORD,DTW,155.35,181.6,9,United,5220,240
ORD,DTW,155.35,181.6,3,United,5220,240
ORD,DTW,155.35,181.6,7,American Airlines,5220,240
ORD,DTW,226.98,258.6,3,American Airlines,5100,240
ORD,EWR,141.4,166.61,7,American Airlines,7200,720
ORD,EWR,141.4,166.61,7,JetBlue Airways,7200,720
ORD,EWR,141.4,166.61,7,American Airlines,7200,720
ORD,EWR,141.4,166.61,7,JetBlue Airways,7200,720
ORD,EWR,141.4,166.61,7,American Airlines,7260,720
ORD,EWR,141.4,166.61,7,American Airlines,7260,720
ORD,EWR,141.4,166.61,7,JetBlue Airways,7260,720
ORD,EWR,141.4,166.61,7,JetBlue Airways,7260,720
ORD,EWR,141.4,166.61,7,JetBlue Airways,7260,720
ORD,EWR,141.4,166.61,7,American Airlines,7260,720
ORD,EWR,141.4,166.61,7,American Airlines,7620,720
ORD,EWR,141.4,166.61,7,JetBlue Airways,7620,720
ORD,EWR,141.4,166.61,7,JetBlue Airways,8100,720
ORD,EWR,141.4,166.61,7,American Airlines,8100,720
ORD,EWR,385.12,428.6,1,United,8520,720
ORD,IAD,431.63,478.6,1,United,6360,594
ORD,IAD,431.63,478.6,1,United,6720,594
ORD,JFK,141.4,166.61,9,Delta,7860,720
ORD,JFK,141.4,166.61,7,American Airlines,7980,720
ORD,JFK,141.4,166.61,7,JetBlue Airways,7980,720
ORD,JFK,141.4,166.61,5,Delta,8160,720
ORD,JFK,141.4,166.61,7,American Airlines,8220,720
ORD,JFK,141.4,166.61,7,JetBlue Airways,8220,720
ORD,JFK,141.4,166.61,9,Delta,8340,720
ORD,JFK,160.93,187.6,7,JetBlue Airways,8160,720
ORD,JFK,184.19,212.6,5,American Airlines,8160,720
ORD,JFK,292.09,328.6,2,Delta,8160,720
ORD,LAX,322.79,361.6,7,American Airlines,15720,1745
ORD,LAX,322.79,361.6,1,United,15780,1745
ORD,LAX,322.79,361.6,7,American Airlines,15960,1745
ORD,LAX,322.79,361.6,7,American Airlines,16020,1745
ORD,LAX,322.79,361.6,7,American Airlines,16020,1745
ORD,LAX,322.79,361.6,7,American Airlines,16140,1745
ORD,LAX,322.79,361.6,7,American Airlines,16200,1745
ORD,LAX,322.79,361.6,7,American Airlines,16260,1745
ORD,LAX,322.79,361.6,3,United,16380,1745
ORD,LAX,385.12,428.6,1,United,15960,1745
ORD,LAX,459.53,508.6,1,United,16200,1745
ORD,LAX,459.53,508.6,2,United,16200,1745
ORD,LAX,561.86,618.6,2,United,16200,1745
ORD,LAX,561.86,618.6,2,United,16560,1745
ORD,LGA,141.4,166.61,7,American Airlines,7200,720
ORD,LGA,141.4,166.61,7,JetBlue Airways,7200,720
ORD,LGA,141.4,166.61,7,JetBlue Airways,7500,720
ORD,LGA,141.4,166.61,7,American Airlines,7500,720
ORD,LGA,141.4,166.61,7,JetBlue Airways,7500,720
ORD,LGA,141.4,166.61,7,American Airlines,7500,720
ORD,LGA,141.4,166.61,7,American Airlines,7500,720
ORD,LGA,141.4,166.61,7,JetBlue Airways,7500,720
ORD,LGA,141.4,166.61,7,JetBlue Airways,7500,720
ORD,LGA,141.4,166.61,7,American Airlines,7500,720
ORD,LGA,141.4,166.61,7,American Airlines,7560,720
ORD,LGA,141.4,166.61,7,JetBlue Airways,7560,720
ORD,LGA,141.4,166.61,7,American Airlines,7560,720
ORD,LGA,141.4,166.61,7,American Airlines,7560,720
ORD,LGA,141.4,166.61,7,American Airlines,7560,720
ORD,LGA,141.4,166.61,7,JetBlue Airways,7560,720
ORD,LGA,141.4,166.61,7,American Airlines,7560,720
ORD,LGA,141.4,166.61,7,JetBlue Airways,7560,720
ORD,LGA,141.4,166.61,7,JetBlue Airways,7560,720
ORD,LGA,141.4,166.61,7,JetBlue Airways,7560,720
ORD,LGA,141.4,166.61,9,United,7620,720
ORD,LGA,141.4,166.61,7,JetBlue Airways,7620,720
ORD,LGA,141.4,166.61,7,JetBlue Airways,7620,720
ORD,LGA,141.4,166.61,7,American Airlines,7620,720
ORD,LGA,141.4,166.61,7,American Airlines,7620,720
ORD,LGA,141.4,166.61,7,American Airlines,7740,720
ORD,LGA,141.4,166.61,9,United,7740,720
ORD,LGA,141.4,166.61,7,JetBlue Airways,7740,720
ORD,LGA,141.4,166.61,7,American Airlines,7800,720
ORD,LGA,141.4,166.61,7,JetBlue Airways,7800,720
ORD,LGA,141.4,166.61,9,Delta,7860,720
ORD,LGA,141.4,166.61,2,Delta,7860,720
ORD,LGA,141.4,166.61,9,United,7920,720
ORD,LGA,141.4,166.61,4,Delta,7920,720
ORD,LGA,141.4,166.61,9,United,7920,720
ORD,LGA,141.4,166.61,9,Delta,7980,720
ORD,LGA,141.4,166.61,6,United,7980,720
ORD,LGA,141.4,166.61,9,United,8040,720
ORD,LGA,141.4,166.61,9,Delta,8040,720
ORD,LGA,141.4,166.61,9,United,8100,720
ORD,LGA,141.4,166.61,9,United,8160,720
ORD,LGA,141.4,166.61,9,United,8160,720
ORD,LGA,141.4,166.61,9,United,8340,720
ORD,LGA,141.4,166.61,7,United,8340,720
ORD,LGA,141.4,166.61,9,United,8340,720
ORD,LGA,217.67,248.6,1,Delta,7920,720
ORD,MIA,166.51,193.6,9,United,10620,1192
ORD,MIA,166.51,193.6,9,United,10980,1192
ORD,MIA,171.16,198.6,7,American Airlines,10560,1192
ORD,MIA,171.16,198.6,7,American Airlines,10560,1192
ORD,MIA,171.16,198.6,4,American Airlines,10560,1192
ORD,MIA,171.16,198.6,7,American Airlines,11340,1192
ORD,MIA,171.16,198.6,3,American Airlines,11340,1192
ORD,MIA,171.16,198.6,7,American Airlines,11340,1192
ORD,MIA,171.16,198.6,4,American Airlines,11400,1192
ORD,MIA,171.16,198.6,7,American Airlines,11460,1192
ORD,MIA,217.67,248.6,5,United,11340,1192
ORD,PHL,186.98,215.6,7,American Airlines,7200,672
ORD,PHL,186.98,215.6,7,American Airlines,7200,672
ORD,PHL,186.98,215.6,2,United,7260,672
ORD,PHL,186.98,215.6,7,American Airlines,7260,672
ORD,PHL,186.98,215.6,7,American Airlines,7320,672
ORD,PHL,186.98,215.6,7,American Airlines,7320,672
ORD,PHL,186.98,215.6,7,American Airlines,7500,672
ORD,PHL,186.98,215.6,5,United,7500,672
ORD,PHL,186.98,215.6,7,American Airlines,7560,672
ORD,PHL,186.98,215.6,9,United,7740,672
ORD,PHL,186.98,215.6,3,United,7800,672
ORD,PHL,217.67,248.6,1,United,7680,672
ORD,SFO,313.49,351.6,7,American Airlines,16440,1847
ORD,SFO,313.49,351.6,7,American Airlines,16440,1847
ORD,SFO,313.49,351.6,1,United,16620,1847
ORD,SFO,313.49,351.6,7,American Airlines,16800,1847
ORD,SFO,313.49,351.6,3,United,16860,1847
ORD,SFO,313.49,351.6,5,United,16980,1847
ORD,SFO,378.6,421.6,1,United,16680,1847
ORD,SFO,378.6,421.6,1,United,16800,1847
ORD,SFO,378.6,421.6,2,United,16920,1847
PHL,ATL,170.59,197.98,4,Frontier Airlines,7920,667
PHL,ATL,174.88,202.6,1,Delta,7500,667
PHL,ATL,174.88,202.6,1,American Airlines,8340,667
PHL,ATL,174.88,202.6,3,American Airlines,8400,667
PHL,ATL,222.68,253.98,4,Frontier Airlines,8160,701
PHL,ATL,245.58,278.6,8,Delta,7680,667
PHL,ATL,245.58,278.6,1,Delta,7740,667
PHL,ATL,245.58,278.6,4,Delta,7800,667
PHL,ATL,264.19,298.6,1,Delta,7500,667
PHL,ATL,305.12,342.6,1,American Airlines,8220,667
PHL,ATL,305.12,342.6,1,American Airlines,8400,667
PHL,BOS,185.12,213.6,7,American Airlines,4500,280
PHL,BOS,185.12,213.6,9,Delta,4980,280
PHL,BOS,185.12,213.6,7,American Airlines,5040,280
PHL,BOS,185.12,213.6,7,American Airlines,5100,280
PHL,BOS,185.12,213.6,7,American Airlines,5100,280
PHL,BOS,185.12,213.6,7,American Airlines,5100,280
PHL,BOS,185.12,213.6,7,American Airlines,5100,280
PHL,BOS,185.12,213.6,9,Delta,5220,280
PHL,BOS,185.12,213.6,6,JetBlue Airways,5280,280
PHL,BOS,185.12,213.6,6,Delta,5400,280
PHL,BOS,185.12,213.6,7,American Airlines,5580,280
PHL,BOS,185.12,213.6,7,JetBlue Airways,5580,280
PHL,BOS,185.12,213.6,7,American Airlines,6000,280
PHL,CLT,101.75,123.98,4,Frontier Airlines,6480,449
PHL,CLT,101.75,123.98,4,Frontier Airlines,6600,484
PHL,CLT,380.47,423.61,4,American Airlines,6180,449
PHL,CLT,380.47,423.61,6,American Airlines,6360,449
PHL,CLT,380.47,423.61,7,American Airlines,6660,449
PHL,CLT,380.47,423.61,7,American Airlines,7380,449
PHL,DEN,269.19,303.98,4,Frontier Airlines,15480,1567
PHL,DEN,322.79,361.6,9,United,15180,1567
PHL,DEN,322.79,361.6,8,United,15240,1567
PHL,DEN,322.79,361.6,7,American Airlines,16080,1567
PHL,DFW,329.3,368.6,7,American Airlines,13440,1298
PHL,DFW,329.3,368.6,7,American Airlines,13560,1298
PHL,DFW,329.3,368.6,7,American Airlines,13560,1298
PHL,DFW,329.3,368.6,7,American Airlines,13620,1298
PHL,DFW,329.3,368.6,7,American Airlines,14100,1298
PHL,DFW,329.3,368.6,7,American Airlines,14280,1298
PHL,DTW,422.33,468.61,9,Delta,6300,447
PHL,DTW,422.33,468.61,9,Delta,6420,447
PHL,DTW,422.33,468.61,7,American Airlines,6480,447
PHL,DTW,422.33,468.61,7,American Airlines,6540,447
PHL,DTW,422.33,468.61,7,American Airlines,6540,447
PHL,DTW,422.33,468.61,7,American Airlines,6540,447
PHL,DTW,422.33,468.61,3,Delta,6720,447
PHL,EWR,245.58,278.6,9,United,2880,97
PHL,EWR,245.58,278.6,9,United,2880,97
PHL,EWR,245.58,278.6,9,United,2880,97
PHL,LAX,399.07,443.6,7,American Airlines,21540,2397
PHL,LAX,399.07,443.6,7,American Airlines,21600,2397
PHL,LAX,399.07,443.6,7,American Airlines,21900,2397
PHL,LAX,399.07,443.6,7,American Airlines,21960,2397
PHL,LAX,399.07,443.6,7,American Airlines,21960,2397
PHL,MIA,194.42,223.6,7,American Airlines,10440,1016
PHL,MIA,213.95,244.6,3,American Airlines,10020,1016
PHL,MIA,731.16,800.6,1,American Airlines,10680,1016
PHL,ORD,186.98,215.6,7,American Airlines,8340,672
PHL,ORD,186.98,215.6,7,United,8580,672
PHL,ORD,186.98,215.6,2,American Airlines,8640,672
PHL,ORD,186.98,215.6,7,American Airlines,8820,672
PHL,ORD,186.98,215.6,5,American Airlines,8880,672
PHL,ORD,186.98,215.6,7,American Airlines,9000,672
PHL,ORD,186.98,215.6,7,American Airlines,9060,672
PHL,ORD,186.98,215.6,7,American Airlines,9480,672
PHL,ORD,217.67,248.6,2,United,8400,672
PHL,ORD,310.7,348.6,1,United,8460,672
PHL,ORD,310.7,348.6,2,United,8760,672
PHL,ORD,459.53,508.6,1,United,8760,672
PHL,SFO,385.12,428.6,7,American Airlines,22200,2516
PHL,SFO,385.12,428.6,4,United,22560,2516
SFO,ATL,506.05,558.6,9,Delta,16080,2135
SFO,ATL,506.05,558.6,9,Delta,16140,2135
SFO,ATL,506.05,558.6,9,Delta,16200,2135
SFO,ATL,506.05,558.6,9,Delta,16500,2135
SFO,ATL,506.05,558.6,9,Delta,16620,2135
SFO,BOS,322.79,361.6,9,Delta,20460,2698
SFO,BOS,327.44,366.6,9,United,20640,2698
SFO,BOS,327.44,366.6,7,JetBlue Airways,20700,2698
SFO,BOS,327.44,366.6,7,JetBlue Airways,20760,2698
SFO,BOS,327.44,366.6,9,United,20880,2698
SFO,BOS,327.44,366.6,7,JetBlue Airways,20880,2698
SFO,BOS,327.44,366.6,7,JetBlue Airways,21120,2698
SFO,BOS,327.44,366.6,9,United,21240,2698
SFO,BOS,375.81,418.6,7,Alaska Airlines,20100,2698
SFO,BOS,375.81,418.6,7,American Airlines,20100,2698
SFO,BOS,384.65,428.1,7,American Airlines,20700,2698
SFO,BOS,384.65,428.1,7,American Airlines,20760,2698
SFO,BOS,384.65,428.1,7,American Airlines,20880,2698
SFO,BOS,384.65,428.1,7,American Airlines,21120,2698
SFO,CLT,1429.77,1551.6,7,American Airlines,17760,2292
SFO,CLT,1429.77,1551.6,6,American Airlines,18360,2292
SFO,CLT,1429.77,1551.6,7,American Airlines,18540,2292
SFO,DEN,101.75,123.98,4,Frontier Airlines,9000,954
SFO,DEN,213.95,244.6,9,United,8880,954
SFO,DEN,213.95,244.6,9,United,9000,954
SFO,DEN,213.95,244.6,9,United,9060,954
SFO,DEN,213.95,244.6,9,United,9060,954
SFO,DEN,213.95,244.6,9,United,9180,954
SFO,DEN,213.95,244.6,9,United,9360,954
SFO,DEN,213.95,244.6,1,United,9540,954
SFO,DEN,213.95,244.6,9,United,9540,954
SFO,DEN,213.95,244.6,7,United,9840,954
SFO,DFW,147.91,173.6,7,American Airlines,12600,1468
SFO,DFW,147.91,173.6,4,American Airlines,12900,1468
SFO,DFW,208.37,238.6,1,American Airlines,12720,1468
SFO,DFW,254.88,288.6,3,American Airlines,12780,1468
SFO,DFW,254.88,288.6,4,American Airlines,12960,1468
SFO,DFW,366.51,408.6,1,United,12480,1468
SFO,DFW,417.67,463.6,3,American Airlines,12480,1468
SFO,DTW,506.05,558.6,9,Delta,16140,2083
SFO,DTW,506.05,558.6,9,Delta,16200,2083
SFO,DTW,506.05,558.6,9,Delta,16320,2083
SFO,EWR,318.14,356.6,9,United,18840,2566
SFO,EWR,318.14,356.6,9,United,18840,2566
SFO,EWR,318.14,356.6,9,United,19320,2566
SFO,EWR,318.14,356.6,2,United,19440,2566
SFO,EWR,318.14,356.6,7,American Airlines,19500,2566
